ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,DATES,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_submodels,spatially_interpolated,apples,bananas,beans,bread,bulgur,cabbage,carrots,cassava,cassava_flour,cassava_meal,cheese,chickpeas,cocoyam,cowpeas,cucumbers,dates,eggplants,gari,garlic,groundnuts,lentils,maize,maize_flour,maize_meal,milk,millet,oil,onions,oranges,parsley,pasta,peas,plantains,potatoes,pulses,rice,salt,salt_iodised,sesame,sorghum,spinach,sugar,tea,tomatoes,tomatoes_paste,watermelons,wheat,wheat_flour,yam,yogurt,o_imp_apples,h_imp_apples,l_imp_apples,c_imp_apples,o_imp_bananas,h_imp_bananas,l_imp_bananas,c_imp_bananas,o_imp_beans,h_imp_beans,l_imp_beans,c_imp_beans,o_imp_bread,h_imp_bread,l_imp_bread,c_imp_bread,o_imp_bulgur,h_imp_bulgur,l_imp_bulgur,c_imp_bulgur,o_imp_cabbage,h_imp_cabbage,l_imp_cabbage,c_imp_cabbage,o_imp_carrots,h_imp_carrots,l_imp_carrots,c_imp_carrots,o_imp_cassava,h_imp_cassava,l_imp_cassava,c_imp_cassava,o_imp_cassava_flour,h_imp_cassava_flour,l_imp_cassava_flour,c_imp_cassava_flour,o_imp_cassava_meal,h_imp_cassava_meal,l_imp_cassava_meal,c_imp_cassava_meal,o_imp_cheese,h_imp_cheese,l_imp_cheese,c_imp_cheese,o_imp_chickpeas,h_imp_chickpeas,l_imp_chickpeas,c_imp_chickpeas,o_imp_cocoyam,h_imp_cocoyam,l_imp_cocoyam,c_imp_cocoyam,o_imp_cowpeas,h_imp_cowpeas,l_imp_cowpeas,c_imp_cowpeas,o_imp_cucumbers,h_imp_cucumbers,l_imp_cucumbers,c_imp_cucumbers,o_imp_dates,h_imp_dates,l_imp_dates,c_imp_dates,o_imp_eggplants,h_imp_eggplants,l_imp_eggplants,c_imp_eggplants,o_imp_gari,h_imp_gari,l_imp_gari,c_imp_gari,o_imp_garlic,h_imp_garlic,l_imp_garlic,c_imp_garlic,o_imp_groundnuts,h_imp_groundnuts,l_imp_groundnuts,c_imp_groundnuts,o_imp_lentils,h_imp_lentils,l_imp_lentils,c_imp_lentils,o_imp_maize,h_imp_maize,l_imp_maize,c_imp_maize,o_imp_maize_flour,h_imp_maize_flour,l_imp_maize_flour,c_imp_maize_flour,o_imp_maize_meal,h_imp_maize_meal,l_imp_maize_meal,c_imp_maize_meal,o_imp_milk,h_imp_milk,l_imp_milk,c_imp_milk,o_imp_millet,h_imp_millet,l_imp_millet,c_imp_millet,o_imp_oil,h_imp_oil,l_imp_oil,c_imp_oil,o_imp_onions,h_imp_onions,l_imp_onions,c_imp_onions,o_imp_oranges,h_imp_oranges,l_imp_oranges,c_imp_oranges,o_imp_parsley,h_imp_parsley,l_imp_parsley,c_imp_parsley,o_imp_pasta,h_imp_pasta,l_imp_pasta,c_imp_pasta,o_imp_peas,h_imp_peas,l_imp_peas,c_imp_peas,o_imp_plantains,h_imp_plantains,l_imp_plantains,c_imp_plantains,o_imp_potatoes,h_imp_potatoes,l_imp_potatoes,c_imp_potatoes,o_imp_pulses,h_imp_pulses,l_imp_pulses,c_imp_pulses,o_imp_rice,h_imp_rice,l_imp_rice,c_imp_rice,o_imp_salt,h_imp_salt,l_imp_salt,c_imp_salt,o_imp_salt_iodised,h_imp_salt_iodised,l_imp_salt_iodised,c_imp_salt_iodised,o_imp_sesame,h_imp_sesame,l_imp_sesame,c_imp_sesame,o_imp_sorghum,h_imp_sorghum,l_imp_sorghum,c_imp_sorghum,o_imp_spinach,h_imp_spinach,l_imp_spinach,c_imp_spinach,o_imp_sugar,h_imp_sugar,l_imp_sugar,c_imp_sugar,o_imp_tea,h_imp_tea,l_imp_tea,c_imp_tea,o_imp_tomatoes,h_imp_tomatoes,l_imp_tomatoes,c_imp_tomatoes,o_imp_tomatoes_paste,h_imp_tomatoes_paste,l_imp_tomatoes_paste,c_imp_tomatoes_paste,o_imp_watermelons,h_imp_watermelons,l_imp_watermelons,c_imp_watermelons,o_imp_wheat,h_imp_wheat,l_imp_wheat,c_imp_wheat,o_imp_wheat_flour,h_imp_wheat_flour,l_imp_wheat_flour,c_imp_wheat_flour,o_imp_yam,h_imp_yam,l_imp_yam,c_imp_yam,o_imp_yogurt,h_imp_yogurt,l_imp_yogurt,c_imp_yogurt,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index
AFG,Afghanistan,Baghlan,Dushi,Baghlan,35.80445,68.9142,gid_358044689142,2009-04-01,2009,4,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.96,47.45,46.46,45.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,36.54,35.68,34.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,20.8,20.21,20.31,,,,,,,,,,,,,0.93,0.94,0.93,0.91
AFG,Afghanistan,Baghlan,Dushi,Baghlan,35.80445,68.9142,gid_358044689142,2009-05-01,2009,5,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.27,43.54,43,45.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.02,34.34,33.7,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.51,19.76,19.27,20.12,,,,,,,,,,,,,0.87,0.87,0.87,0.9
AFG,Afghanistan,Baghlan,Dushi,Baghlan,35.80445,68.9142,gid_358044689142,2009-06-01,2009,6,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.38,46.46,44.3,45.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.6,34.27,32.93,33.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.04,20.3,19.78,19.35,,,,,,,,,,,,,0.89,0.9,0.88,0.88
AFG,Afghanistan,Baghlan,Dushi,Baghlan,35.80445,68.9142,gid_358044689142,2009-07-01,2009,7,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,45.61,44.38,45.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.31,33.06,31.55,33.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8,19.01,18.6,19.28,,,,,,,,,,,,,0.87,0.87,0.86,0.88
AFG,Afghanistan,Baghlan,Dushi,Baghlan,35.80445,68.9142,gid_358044689142,2009-08-01,2009,8,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.97,45.31,44.63,42.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.21,33.98,32.43,33.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.28,19.58,18.99,18.46,,,,,,,,,,,,,0.88,0.88,0.87,0.85
AFG,Afghanistan,Baghlan,Dushi,Baghlan,35.80445,68.9142,gid_358044689142,2009-09-01,2009,9,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.69,42.5,40.87,41.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.99,33.89,32.09,33.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.87,17.9,17.84,17.9,,,,,,,,,,,,,0.84,0.85,0.84,0.84
AFG,Afghanistan,Baghlan,Dushi,Baghlan,35.80445,68.9142,gid_358044689142,2009-10-01,2009,10,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.78,41.07,40.5,40.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.03,34.97,33.1,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.51,17.84,17.18,17.49,,,,,,,,,,,,,0.83,0.84,0.82,0.83
AFG,Afghanistan,Baghlan,Dushi,Baghlan,35.80445,68.9142,gid_358044689142,2009-11-01,2009,11,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.74,40.25,39.23,39.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.09,34.03,32.14,31.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.22,17.64,16.8,16.91,,,,,,,,,,,,,0.82,0.83,0.8,0.8
AFG,Afghanistan,Baghlan,Dushi,Baghlan,35.80445,68.9142,gid_358044689142,2009-12-01,2009,12,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.35,39.01,37.7,36.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.51,32.26,30.77,32.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.49,16.92,16.06,16.03,,,,,,,,,,,,,0.78,0.79,0.77,0.77
AFG,Afghanistan,Baghlan,Dushi,Baghlan,35.80445,68.9142,gid_358044689142,2010-01-01,2010,1,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.45,35.71,35.18,36.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.89,33.58,32.2,31.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4,15.79,15.01,15.23,,,,,,,,,,,,,0.76,0.77,0.74,0.75
AFG,Afghanistan,Baghlan,Dushi,Baghlan,35.80445,68.9142,gid_358044689142,2010-02-01,2010,2,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.64,35.97,35.3,35.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.15,30.57,29.73,29.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.67,15.08,14.26,14.3,,,,,,,,,,,,,0.73,0.74,0.72,0.72
AFG,Afghanistan,Baghlan,Dushi,Baghlan,35.80445,68.9142,gid_358044689142,2010-03-01,2010,3,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.94,35.53,34.36,37.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.83,30.28,29.38,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.64,14.01,13.26,13.74,,,,,,,,,,,,,0.7,0.71,0.69,0.73
AFG,Afghanistan,Baghlan,Dushi,Baghlan,35.80445,68.9142,gid_358044689142,2010-04-01,2010,4,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.77,38.65,36.89,36.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.35,30.02,28.68,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.35,13.75,12.95,13.65,,,,,,,,,,,,,0.73,0.73,0.73,0.72
AFG,Afghanistan,Baghlan,Dushi,Baghlan,35.80445,68.9142,gid_358044689142,2010-05-01,2010,5,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.77,36.77,34.78,36.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.81,30.57,29.05,30.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.63,14.01,13.24,13.73,,,,,,,,,,,,,0.71,0.72,0.71,0.73
AFG,Afghanistan,Baghlan,Dushi,Baghlan,35.80445,68.9142,gid_358044689142,2010-06-01,2010,6,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.85,37.62,36.07,38.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.04,30.88,29.2,30.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.83,14.24,13.42,14.19,,,,,,,,,,,,,0.73,0.74,0.72,0.75
AFG,Afghanistan,Baghlan,Dushi,Baghlan,35.80445,68.9142,gid_358044689142,2010-07-01,2010,7,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.45,40.34,38.57,38.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.28,31.17,29.38,30.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.59,14.99,14.19,15.17,,,,,,,,,,,,,0.76,0.77,0.75,0.76
AFG,Afghanistan,Baghlan,Dushi,Baghlan,35.80445,68.9142,gid_358044689142,2010-08-01,2010,8,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.61,40.19,39.03,40.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,30.89,29.04,30.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.05,16.37,15.73,16.5,,,,,,,,,,,,,0.77,0.78,0.76,0.79
AFG,Afghanistan,Baghlan,Dushi,Baghlan,35.80445,68.9142,gid_358044689142,2010-09-01,2010,9,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.91,42.36,41.45,39.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.67,31.61,29.73,31.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.68,18.02,17.34,17.18,,,,,,,,,,,,,0.81,0.82,0.8,0.8
AFG,Afghanistan,Baghlan,Dushi,Baghlan,35.80445,68.9142,gid_358044689142,2010-10-01,2010,10,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.87,40.76,38.98,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.38,32.35,30.42,31.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.74,18.07,17.4,17.47,,,,,,,,,,,,,0.81,0.82,0.8,0.81
AFG,Afghanistan,Baghlan,Dushi,Baghlan,35.80445,68.9142,gid_358044689142,2010-11-01,2010,11,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.42,42.12,40.71,42.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.21,32.19,30.23,30.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.71,18.12,17.3,17.9,,,,,,,,,,,,,0.82,0.83,0.81,0.83
AFG,Afghanistan,Baghlan,Dushi,Baghlan,35.80445,68.9142,gid_358044689142,2010-12-01,2010,12,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.22,44.98,43.46,44.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.92,31.9,29.93,30.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.25,18.71,17.78,18.29,,,,,,,,,,,,,0.84,0.86,0.83,0.84
AFG,Afghanistan,Baghlan,Dushi,Baghlan,35.80445,68.9142,gid_358044689142,2011-01-01,2011,1,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.96,45.99,45.93,43.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.73,30.59,28.87,29.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.63,19.14,18.11,18.35,,,,,,,,,,,,,0.85,0.87,0.83,0.83
AFG,Afghanistan,Baghlan,Dushi,Baghlan,35.80445,68.9142,gid_358044689142,2011-02-01,2011,2,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.34,44.38,42.31,43.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,30.39,28.61,29.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4,18.92,17.87,17.85,,,,,,,,,,,,,0.82,0.83,0.81,0.82
AFG,Afghanistan,Baghlan,Dushi,Baghlan,35.80445,68.9142,gid_358044689142,2011-03-01,2011,3,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.46,43.99,42.93,44.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.31,30.23,28.4,29.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.48,17.94,17.02,17.74,,,,,,,,,,,,,0.82,0.83,0.8,0.83
AFG,Afghanistan,Baghlan,Dushi,Baghlan,35.80445,68.9142,gid_358044689142,2011-04-01,2011,4,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.39,44.76,44.02,44.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.15,31.04,29.25,30.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.68,18.16,17.2,18.51,,,,,,,,,,,,,0.83,0.85,0.82,0.84
AFG,Afghanistan,Baghlan,Dushi,Baghlan,35.80445,68.9142,gid_358044689142,2011-05-01,2011,5,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.48,45.23,43.73,43.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.49,31.42,29.56,30.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2,19.49,18.92,19.08,,,,,,,,,,,,,0.85,0.87,0.84,0.85
